Speaker,Word,Gram,Log_Freq,DepVar
s22,post,m,1.6094379124341,1
s39,just,m,7.61233683716775,0
s01,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s23,east,m,3.04452243772342,0
s07,last,m,4.61512051684126,0
s16,just,m,7.61233683716775,0
s16,first,m,5.0998664278242,0
s28,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s23,last,m,4.61512051684126,1
s31,just,m,7.61233683716775,1
s12,just,m,7.61233683716775,0
s01,trust,m,1.94591014905531,1
s39,vast,m,1.79175946922805,0
s15,just,m,7.61233683716775,0
s10,just,m,7.61233683716775,0
s29,lost,d,3.13549421592915,1
s08,most,m,5.33271879326537,0
s37,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,1
s34,announced,p,1.09861228866811,1
s19,just,m,7.61233683716775,0
s12,must,m,3.49650756146648,1
s26,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,1
s20,just,m,7.61233683716775,1
s35,psychologist,m,2.30258509299405,0
s40,just,m,7.61233683716775,1
s37,just,m,7.61233683716775,0
s11,youngest,m,2.30258509299405,0
s05,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,0
s08,against,m,3.8286413964891,1
s25,terrorist,m,0.693147180559945,1
s08,fast,m,3.04452243772342,1
s37,just,m,7.61233683716775,0
s33,bratwurst,m,0,0
s30,just,m,7.61233683716775,1
s16,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,1
s11,just,m,7.61233683716775,0
s05,just,m,7.61233683716775,0
s35,just,m,7.61233683716775,1
s15,just,m,7.61233683716775,0
s14,just,m,7.61233683716775,0
s38,highest,m,1.79175946922805,0
s18,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s37,just,m,7.61233683716775,0
s04,next,m,3.55534806148941,0
s05,just,m,7.61233683716775,0
s36,enlist,m,0.693147180559945,1
s02,best,m,4.17438726989564,0
s16,test,m,3.25809653802148,1
s14,list,m,3.13549421592915,0
s37,least,m,4.33073334028633,1
s18,last,m,4.61512051684126,1
s39,just,m,7.61233683716775,0
s23,just,m,7.61233683716775,0
s23,just,m,7.61233683716775,0
s06,best,m,4.17438726989564,1
s34,just,m,7.61233683716775,0
s22,just,m,7.61233683716775,0
s26,must,m,3.49650756146648,1
s07,just,m,7.61233683716775,1
s32,just,m,7.61233683716775,0
s10,best,m,4.17438726989564,0
s15,just,m,7.61233683716775,0
s14,against,m,3.8286413964891,1
s25,divorced,p,3.52636052461616,1
s16,first,m,5.0998664278242,0
s12,just,m,7.61233683716775,0
s38,just,m,7.61233683716775,1
s03,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,1
s13,just,m,7.61233683716775,0
s05,mixed,p,2.07944154167984,1
s36,just,m,7.61233683716775,0
s21,just,m,7.61233683716775,0
s27,just,m,7.61233683716775,1
s03,just,m,7.61233683716775,0
s29,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,1
s33,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,1
s13,just,m,7.61233683716775,1
s40,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,1
s36,just,m,7.61233683716775,0
s05,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s13,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,1
s32,just,m,7.61233683716775,1
s37,just,m,7.61233683716775,1
s22,just,m,7.61233683716775,0
s35,just,m,7.61233683716775,1
s25,just,m,7.61233683716775,1
s08,just,m,7.61233683716775,1
s37,just,m,7.61233683716775,0
s14,just,m,7.61233683716775,0
s11,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s07,must,m,3.49650756146648,0
s30,just,m,7.61233683716775,1
s16,just,m,7.61233683716775,1
s07,forest,m,0,1
s40,just,m,7.61233683716775,1
s01,just,m,7.61233683716775,1
s01,just,m,7.61233683716775,1
s39,just,m,7.61233683716775,0
s12,sweetest,m,0,0
s14,against,m,3.8286413964891,0
s28,most,m,5.33271879326537,0
s25,just,m,7.61233683716775,1
s09,just,m,7.61233683716775,1
s39,just,m,7.61233683716775,0
s11,passed,p,3.13549421592915,1
s02,passed,p,3.13549421592915,1
s08,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s33,first,m,5.0998664278242,1
s30,just,m,7.61233683716775,0
s25,past,m,2.99573227355399,1
s15,biggest,m,2.56494935746154,1
s04,faced,p,1.09861228866811,1
s12,breast,m,2.56494935746154,0
s39,best,m,4.17438726989564,1
s11,list,m,3.13549421592915,1
s18,against,m,3.8286413964891,1
s39,just,m,7.61233683716775,1
s22,just,m,7.61233683716775,0
s13,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s28,dressed,p,1.6094379124341,1
s03,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s01,must,m,3.49650756146648,0
s11,just,m,7.61233683716775,0
s09,must,m,3.49650756146648,1
s29,first,m,5.0998664278242,1
s36,first,m,5.0998664278242,0
s26,just,m,7.61233683716775,1
s15,best,m,4.17438726989564,1
s15,just,m,7.61233683716775,1
s15,just,m,7.61233683716775,0
s06,just,m,7.61233683716775,1
s39,just,m,7.61233683716775,1
s18,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,1
s13,just,m,7.61233683716775,1
s05,just,m,7.61233683716775,1
s19,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,1
s12,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,0
s37,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s15,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s20,just,m,7.61233683716775,1
s20,oldest,m,3.3322045101752,1
s18,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,1
s12,just,m,7.61233683716775,0
s26,chauvinist,m,0.693147180559945,0
s26,oldest,m,3.3322045101752,1
s22,oldest,m,3.3322045101752,0
s07,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s27,oldest,m,3.3322045101752,1
s20,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,1
s31,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s06,just,m,7.61233683716775,0
s35,just,m,7.61233683716775,0
s38,just,m,7.61233683716775,1
s15,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s38,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,1
s11,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,0
s09,embarrassed,p,0.693147180559945,1
s40,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,0
s32,just,m,7.61233683716775,1
s36,first,m,5.0998664278242,0
s12,just,m,7.61233683716775,0
s23,most,m,5.33271879326537,1
s28,west,m,3.61091791264422,0
s09,most,m,5.33271879326537,1
s16,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s22,against,m,3.8286413964891,1
s35,just,m,7.61233683716775,1
s12,last,m,4.61512051684126,0
s07,just,m,7.61233683716775,1
s37,just,m,7.61233683716775,1
s25,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,1
s36,next,m,3.55534806148941,0
s25,closest,m,1.79175946922805,1
s35,last,m,4.61512051684126,1
s26,most,m,5.33271879326537,1
s37,least,m,4.33073334028633,0
s25,arrest,m,0.693147180559945,1
s12,advanced,p,0,0
s39,against,m,3.8286413964891,1
s05,just,m,7.61233683716775,1
s11,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s29,just,m,7.61233683716775,1
s03,just,m,7.61233683716775,1
s39,almost,m,4.35670882668959,0
s10,cost,d,2.94443897916644,0
s12,divorced,p,3.52636052461616,1
s24,just,m,7.61233683716775,0
s20,just,m,7.61233683716775,0
s30,just,m,7.61233683716775,0
s11,just,m,7.61233683716775,0
s01,suggest,m,1.09861228866811,1
s04,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s30,just,m,7.61233683716775,0
s06,just,m,7.61233683716775,1
s40,almost,m,4.35670882668959,1
s38,just,m,7.61233683716775,1
s31,just,m,7.61233683716775,1
s25,slightest,m,0,1
s35,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s11,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s32,list,m,3.13549421592915,1
s01,just,m,7.61233683716775,1
s03,passed,p,3.13549421592915,0
s06,just,m,7.61233683716775,1
s14,crossed,p,1.38629436111989,1
s38,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s15,just,m,7.61233683716775,0
s08,divorced,p,3.52636052461616,1
s18,just,m,7.61233683716775,0
s23,just,m,7.61233683716775,1
s16,best,m,4.17438726989564,0
s25,most,m,5.33271879326537,1
s11,most,m,5.33271879326537,0
s06,first,m,5.0998664278242,0
s14,first,m,5.0998664278242,0
s26,least,m,4.33073334028633,1
s29,first,m,5.0998664278242,1
s16,rest,m,3.25809653802148,0
s16,just,m,7.61233683716775,0
s15,just,m,7.61233683716775,1
s01,last,m,4.61512051684126,1
s40,most,m,5.33271879326537,1
s28,just,m,7.61233683716775,0
s31,just,m,7.61233683716775,0
s29,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,1
s18,just,m,7.61233683716775,1
s40,just,m,7.61233683716775,0
s11,just,m,7.61233683716775,0
s07,almost,m,4.35670882668959,1
s12,just,m,7.61233683716775,0
s38,best,m,4.17438726989564,1
s25,just,m,7.61233683716775,1
s12,against,m,3.8286413964891,1
s31,just,m,7.61233683716775,0
s19,lost,d,3.13549421592915,1
s03,first,m,5.0998664278242,0
s04,first,m,5.0998664278242,1
s29,just,m,7.61233683716775,0
s11,just,m,7.61233683716775,0
s32,just,m,7.61233683716775,1
s35,test,m,3.25809653802148,1
s35,angriest,m,0,0
s26,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,1
s21,just,m,7.61233683716775,0
s23,last,m,4.61512051684126,1
s27,just,m,7.61233683716775,1
s35,west,m,3.61091791264422,0
s08,just,m,7.61233683716775,1
s18,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s29,first,m,5.0998664278242,0
s02,first,m,5.0998664278242,0
s07,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s39,most,m,5.33271879326537,0
s18,just,m,7.61233683716775,0
s01,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s31,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s27,fast,m,3.04452243772342,0
s32,exist,m,1.38629436111989,1
s26,just,m,7.61233683716775,0
s24,just,m,7.61233683716775,0
s27,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,0
s37,just,m,7.61233683716775,0
s19,first,m,5.0998664278242,0
s26,most,m,5.33271879326537,1
s03,must,m,3.49650756146648,0
s31,just,m,7.61233683716775,0
s14,best,m,4.17438726989564,0
s35,first,m,5.0998664278242,1
s12,just,m,7.61233683716775,0
s10,mixed,p,2.07944154167984,1
s36,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,0
s33,first,m,5.0998664278242,1
s01,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,1
s31,just,m,7.61233683716775,1
s33,glossed,p,0.693147180559945,1
s22,oldest,m,3.3322045101752,0
s14,list,m,3.13549421592915,1
s22,most,m,5.33271879326537,1
s25,rest,m,3.25809653802148,1
s40,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,0
s13,last,m,4.61512051684126,1
s15,just,m,7.61233683716775,0
s05,first,m,5.0998664278242,0
s08,just,m,7.61233683716775,0
s15,must,m,3.49650756146648,0
s32,just,m,7.61233683716775,1
s09,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s18,best,m,4.17438726989564,1
s32,best,m,4.17438726989564,0
s39,just,m,7.61233683716775,0
s27,most,m,5.33271879326537,0
s16,just,m,7.61233683716775,0
s03,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s04,west,m,3.61091791264422,0
s06,last,m,4.61512051684126,0
s13,just,m,7.61233683716775,0
s17,against,m,3.8286413964891,0
s12,just,m,7.61233683716775,0
s10,just,m,7.61233683716775,0
s39,first,m,5.0998664278242,0
s12,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,1
s15,introduced,p,1.79175946922805,0
s04,just,m,7.61233683716775,0
s25,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s02,versed,p,0,1
s27,just,m,7.61233683716775,0
s22,passed,p,3.13549421592915,0
s36,just,m,7.61233683716775,1
s11,just,m,7.61233683716775,0
s17,first,m,5.0998664278242,1
s10,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,0
s34,cost,m,2.94443897916644,1
s33,first,m,5.0998664278242,1
s31,most,m,5.33271879326537,0
s38,just,m,7.61233683716775,0
s02,just,m,7.61233683716775,0
s22,most,m,5.33271879326537,1
s38,most,m,5.33271879326537,1
s31,just,m,7.61233683716775,1
s08,almost,m,4.35670882668959,0
s22,first,m,5.0998664278242,1
s19,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s22,burst,m,0,1
s20,just,m,7.61233683716775,0
s33,next,m,3.55534806148941,1
s39,just,m,7.61233683716775,0
s38,west,m,3.61091791264422,1
s32,just,m,7.61233683716775,1
s40,almost,m,4.35670882668959,1
s30,just,m,7.61233683716775,1
s14,most,m,5.33271879326537,0
s17,just,m,7.61233683716775,0
s24,just,m,7.61233683716775,0
s07,cost,m,2.94443897916644,0
s15,cost,m,2.94443897916644,0
s22,youngest,m,2.30258509299405,0
s17,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s10,test,m,3.25809653802148,0
s25,first,m,5.0998664278242,0
s38,last,m,4.61512051684126,1
s07,just,m,7.61233683716775,0
s29,against,m,3.8286413964891,0
s28,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s27,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,1
s40,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s32,first,m,5.0998664278242,0
s12,first,m,5.0998664278242,0
s40,just,m,7.61233683716775,0
s02,just,m,7.61233683716775,0
s20,first,m,5.0998664278242,1
s09,against,m,3.8286413964891,1
s09,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,1
s38,least,m,4.33073334028633,1
s22,just,m,7.61233683716775,0
s01,just,m,7.61233683716775,0
s09,first,m,5.0998664278242,0
s24,dressed,p,1.6094379124341,1
s38,just,m,7.61233683716775,0
s30,context,m,1.38629436111989,0
s12,just,m,7.61233683716775,0
s15,noticed,p,2.07944154167984,1
s12,west,m,3.61091791264422,0
s40,just,m,7.61233683716775,1
s34,just,m,7.61233683716775,0
s15,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s13,honest,m,2.83321334405622,1
s03,almost,m,4.35670882668959,0
s38,breast,m,2.56494935746154,1
s17,beast,m,0,0
s22,youngest,m,2.30258509299405,0
s15,introduced,p,1.79175946922805,1
s11,richest,m,0,0
s34,just,m,7.61233683716775,0
s35,noticed,p,2.07944154167984,0
s34,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,1
s16,last,m,4.61512051684126,1
s28,divorced,p,3.52636052461616,0
s33,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,1
s09,just,m,7.61233683716775,1
s40,just,m,7.61233683716775,0
s18,rest,m,3.25809653802148,1
s37,just,m,7.61233683716775,0
s01,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s33,most,m,5.33271879326537,1
s07,just,m,7.61233683716775,0
s16,must,m,3.49650756146648,0
s04,just,m,7.61233683716775,0
s35,saxophonist,m,0,0
s39,breakfast,m,1.79175946922805,1
s13,first,m,5.0998664278242,1
s09,highest,m,1.79175946922805,1
s39,just,m,7.61233683716775,0
s18,best,m,4.17438726989564,1
s03,just,m,7.61233683716775,1
s27,just,m,7.61233683716775,0
s05,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s29,just,m,7.61233683716775,0
s35,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,1
s04,just,m,7.61233683716775,0
s30,just,m,7.61233683716775,1
s08,last,m,4.61512051684126,1
s06,just,m,7.61233683716775,1
s08,first,m,5.0998664278242,0
s11,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s18,most,m,5.33271879326537,1
s27,psychiatrist,m,1.6094379124341,0
s37,just,m,7.61233683716775,0
s23,just,m,7.61233683716775,1
s39,just,m,7.61233683716775,0
s20,just,m,7.61233683716775,0
s22,just,m,7.61233683716775,0
s13,just,m,7.61233683716775,0
s14,just,m,7.61233683716775,0
s09,least,m,4.33073334028633,1
s26,impressed,p,1.09861228866811,0
s17,just,m,7.61233683716775,0
s03,divorced,p,3.52636052461616,0
s37,just,m,7.61233683716775,0
s34,rest,m,3.25809653802148,0
s11,west,m,3.61091791264422,1
s23,just,m,7.61233683716775,1
s16,last,m,4.61512051684126,0
s10,most,m,5.33271879326537,0
s24,just,m,7.61233683716775,0
s24,lost,d,3.13549421592915,1
s08,last,m,4.61512051684126,1
s39,against,m,3.8286413964891,1
s25,oldest,m,3.3322045101752,1
s35,just,m,7.61233683716775,1
s17,just,m,7.61233683716775,0
s18,first,m,5.0998664278242,0
s18,most,m,5.33271879326537,1
s25,just,m,7.61233683716775,1
s09,first,m,5.0998664278242,1
s40,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,1
s15,vast,m,1.79175946922805,0
s28,just,m,7.61233683716775,0
s34,west,m,3.61091791264422,0
s40,just,m,7.61233683716775,1
s12,just,m,7.61233683716775,1
s10,just,m,7.61233683716775,0
s10,test,m,3.25809653802148,0
s40,most,m,5.33271879326537,0
s32,just,m,7.61233683716775,0
s39,test,m,3.25809653802148,0
s38,northeast,m,1.09861228866811,1
s28,just,m,7.61233683716775,0
s18,roast,m,0,1
s31,just,m,7.61233683716775,0
s18,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s30,just,m,7.61233683716775,0
s20,just,m,7.61233683716775,1
s08,just,m,7.61233683716775,0
s35,psychologist,m,2.30258509299405,0
s13,just,m,7.61233683716775,0
s29,just,m,7.61233683716775,0
s12,breakfast,m,1.79175946922805,0
s32,just,m,7.61233683716775,0
s40,interest,m,2.19722457733622,1
s12,just,m,7.61233683716775,0
s06,just,m,7.61233683716775,1
s38,just,m,7.61233683716775,0
s37,just,m,7.61233683716775,1
s04,just,m,7.61233683716775,0
s01,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s25,almost,m,4.35670882668959,0
s10,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,1
s30,just,m,7.61233683716775,1
s30,least,m,4.33073334028633,0
s19,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s16,most,m,5.33271879326537,1
s25,past,m,2.99573227355399,1
s39,just,m,7.61233683716775,0
s15,first,m,5.0998664278242,0
s12,just,m,7.61233683716775,0
s13,honest,m,2.83321334405622,0
s19,most,m,5.33271879326537,1
s03,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,1
s10,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s04,stressed,p,1.09861228866811,1
s19,just,m,7.61233683716775,0
s14,almost,m,4.35670882668959,1
s26,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,1
s12,just,m,7.61233683716775,0
s08,lost,d,3.13549421592915,1
s39,last,m,4.61512051684126,1
s38,first,m,5.0998664278242,0
s22,passed,p,3.13549421592915,1
s03,honest,m,2.83321334405622,1
s37,least,m,4.33073334028633,0
s09,least,m,4.33073334028633,1
s29,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s10,most,m,5.33271879326537,0
s24,just,m,7.61233683716775,0
s09,least,m,4.33073334028633,1
s07,just,m,7.61233683716775,0
s33,past,m,2.99573227355399,1
s34,specialist,m,0,0
s40,most,m,5.33271879326537,1
s32,divorced,p,3.52636052461616,1
s16,just,m,7.61233683716775,0
s37,best,m,4.17438726989564,0
s34,just,m,7.61233683716775,1
s16,just,m,7.61233683716775,0
s40,almost,m,4.35670882668959,0
s40,racist,m,2.30258509299405,1
s08,cost,m,2.94443897916644,0
s17,first,m,5.0998664278242,1
s31,just,m,7.61233683716775,1
s16,honest,m,2.83321334405622,1
s17,just,m,7.61233683716775,0
s19,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s20,noticed,p,2.07944154167984,1
s25,most,m,5.33271879326537,1
s04,stressed,p,1.09861228866811,1
s17,most,m,5.33271879326537,1
s36,based,p,2.89037175789616,1
s05,just,m,7.61233683716775,0
s02,just,m,7.61233683716775,0
s31,just,m,7.61233683716775,0
s22,oldest,m,3.3322045101752,0
s07,just,m,7.61233683716775,1
s22,oldest,m,3.3322045101752,0
s38,just,m,7.61233683716775,0
s10,most,m,5.33271879326537,1
s08,blessed,p,0,1
s05,just,m,7.61233683716775,0
s18,must,m,3.49650756146648,1
s40,most,m,5.33271879326537,1
s29,just,m,7.61233683716775,1
s08,almost,m,4.35670882668959,1
s14,almost,m,4.35670882668959,0
s27,most,m,5.33271879326537,0
s01,introduced,p,1.79175946922805,1
s09,elitist,m,0,1
s14,most,m,5.33271879326537,1
s23,first,m,5.0998664278242,1
s13,most,m,5.33271879326537,0
s16,first,m,5.0998664278242,1
s15,just,m,7.61233683716775,0
s30,just,m,7.61233683716775,1
s29,just,m,7.61233683716775,1
s22,least,m,4.33073334028633,1
s37,just,m,7.61233683716775,0
s11,enforced,p,0,1
s35,west,m,3.61091791264422,0
s07,just,m,7.61233683716775,0
s02,just,m,7.61233683716775,1
s28,just,m,7.61233683716775,0
s02,just,m,7.61233683716775,1
s16,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s03,just,m,7.61233683716775,1
s18,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s14,last,m,4.61512051684126,1
s34,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,1
s12,oldest,m,3.3322045101752,0
s38,first,m,5.0998664278242,0
s23,first,m,5.0998664278242,0
s12,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,0
s10,just,m,7.61233683716775,0
s30,first,m,5.0998664278242,0
s27,just,m,7.61233683716775,0
s14,prejudiced,p,0.693147180559945,1
s35,interest,m,2.19722457733622,0
s28,just,m,7.61233683716775,0
s09,least,m,4.33073334028633,1
s14,least,m,4.33073334028633,1
s29,just,m,7.61233683716775,0
s36,just,m,7.61233683716775,0
s37,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,1
s37,just,m,7.61233683716775,0
s29,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s25,just,m,7.61233683716775,1
s05,just,m,7.61233683716775,0
s35,southwest,m,0,1
s35,last,m,4.61512051684126,1
s23,first,m,5.0998664278242,1
s33,last,m,4.61512051684126,1
s26,just,m,7.61233683716775,0
s19,post,m,1.6094379124341,0
s39,best,m,4.17438726989564,1
s01,just,m,7.61233683716775,1
s18,just,m,7.61233683716775,0
s04,just,m,7.61233683716775,0
s13,psychiatrist,m,1.6094379124341,0
s05,just,m,7.61233683716775,0
s08,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,1
s24,just,m,7.61233683716775,0
s29,best,m,4.17438726989564,0
s12,rest,m,3.25809653802148,1
s07,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s36,just,m,7.61233683716775,1
s30,just,m,7.61233683716775,0
s11,just,m,7.61233683716775,1
s19,most,m,5.33271879326537,0
s18,west,m,3.61091791264422,0
s38,just,m,7.61233683716775,0
s34,best,m,4.17438726989564,0
s03,most,m,5.33271879326537,0
s12,just,m,7.61233683716775,1
s02,taste,m,1.38629436111989,1
s19,priest,m,2.07944154167984,1
s20,most,m,5.33271879326537,1
s13,just,m,7.61233683716775,1
s01,stressed,p,1.09861228866811,1
s19,just,m,7.61233683716775,0
s02,just,m,7.61233683716775,0
s13,just,m,7.61233683716775,1
s01,just,m,7.61233683716775,1
s04,best,m,4.17438726989564,0
s23,last,m,4.61512051684126,1
s16,just,m,7.61233683716775,0
s07,just,m,7.61233683716775,0
s24,just,m,7.61233683716775,0
s28,fast,m,3.04452243772342,1
s15,almost,m,4.35670882668959,1
s05,mixed,p,2.07944154167984,1
s33,just,m,7.61233683716775,0
s03,just,m,7.61233683716775,0
s39,just,m,7.61233683716775,0
s27,just,m,7.61233683716775,1
s26,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,0
s36,just,m,7.61233683716775,0
s23,just,m,7.61233683716775,1
s01,just,m,7.61233683716775,1
s29,just,m,7.61233683716775,1
s10,best,m,4.17438726989564,0
s16,last,m,4.61512051684126,0
s08,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,1
s35,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s13,based,p,2.89037175789616,1
s34,just,m,7.61233683716775,1
s20,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,1
s26,most,m,5.33271879326537,1
s18,just,m,7.61233683716775,0
s34,most,m,5.33271879326537,0
s18,most,m,5.33271879326537,0
s30,just,m,7.61233683716775,1
s36,just,m,7.61233683716775,0
s26,just,m,7.61233683716775,0
s14,against,m,3.8286413964891,1
s27,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,1
s35,diagnosed,p,1.09861228866811,1
s24,just,m,7.61233683716775,1
s31,communist,m,0.693147180559945,1
s11,just,m,7.61233683716775,0
s33,just,m,7.61233683716775,0
s40,just,m,7.61233683716775,0
s35,just,m,7.61233683716775,1
s38,just,m,7.61233683716775,0
s38,just,m,7.61233683716775,0
s09,just,m,7.61233683716775,1
s38,biggest,m,2.56494935746154,1
s14,just,m,7.61233683716775,0
s36,just,m,7.61233683716775,0
s16,gist,m,0,1
s35,first,m,5.0998664278242,1
s24,best,m,4.17438726989564,0
s26,just,m,7.61233683716775,1
s23,least,m,4.33073334028633,1
s35,must,m,3.49650756146648,1
s23,last,m,4.61512051684126,1
s13,first,m,5.0998664278242,1
s39,just,m,7.61233683716775,1
s40,just,m,7.61233683716775,1
s23,last,m,4.61512051684126,1
s39,psychiatrist,m,1.6094379124341,1
s25,just,m,7.61233683716775,1
s03,first,m,5.0998664278242,0
s16,first,m,5.0998664278242,0
s38,just,m,7.61233683716775,0
s12,just,m,7.61233683716775,0
s16,just,m,7.61233683716775,0
s07,best,m,4.17438726989564,1
s15,fast,m,3.04452243772342,0
s30,just,m,7.61233683716775,0
s10,worst,m,1.94591014905531,0
s38,cost,d,2.94443897916644,1
s25,just,m,7.61233683716775,0
s14,west,m,3.61091791264422,1
s18,most,m,5.33271879326537,1
s11,just,m,7.61233683716775,0
s28,just,m,7.61233683716775,0
s27,just,m,7.61233683716775,0
s01,just,m,7.61233683716775,0
s10,just,m,7.61233683716775,0
s16,first,m,5.0998664278242,0
s18,just,m,7.61233683716775,1
s37,just,m,7.61233683716775,0
s19,just,m,7.61233683716775,0
s34,just,m,7.61233683716775,0
s21,just,m,7.61233683716775,1
s25,divorced,p,3.52636052461616,1
s26,just,m,7.61233683716775,0
